ID20160207,雑種・品種,新リスト和名,和名異名,GreenList学名,APG科番号,APG科和名,APG科名,固有,新エングラー科和名
1039.0,,ジュンサイ,,Brasenia schreberi J.F.Gmel.,3.0,ジュンサイ科,Cabombaceae,,スイレン科
1040.0,,オニバス,,Euryale ferox Salisb.,4.0,スイレン科,Nymphaeaceae,,スイレン科
1041.0,,コウホネ,,Nuphar japonica DC.,4.0,スイレン科,Nymphaeaceae,,スイレン科
1042.0,f,ベニコウホネ,,Nuphar japonica DC. f. rubrotincta (Casp.) Kitam.,4.0,スイレン科,Nymphaeaceae,,スイレン科
1043.0,,ベニオグラコウホネ,,Nuphar oguraensis Miki var. akiensis Shimoda,4.0,スイレン科,Nymphaeaceae,,スイレン科
1044.0,,オグラコウホネ,,Nuphar oguraensis Miki var. oguraensis,4.0,スイレン科,Nymphaeaceae,,スイレン科
1045.0,,オゼコウホネ,,Nuphar pumila (Timm) DC. var. ozeensis H.Hara,4.0,スイレン科,Nymphaeaceae,固有,スイレン科
1046.0,f,ウリュウコウホネ,,"Nuphar pumila (Timm) DC. var. ozeensis H.Hara f. rubro-ovaria Koji Ito ex Hideki Takah., M.Yamazaki et J.Sasaki",4.0,スイレン科,Nymphaeaceae,,スイレン科
1047.0,,ネムロコウホネ,エゾコウホネ，マンシュウコウホネ,Nuphar pumila (Timm) DC. var. pumila,4.0,スイレン科,Nymphaeaceae,,スイレン科
1048.0,h,サイコクヒメコウホネ,,Nuphar saikokuensis Shiga et Kadono,4.0,スイレン科,Nymphaeaceae,,スイレン科
1049.0,,ヒメコウホネ,,Nuphar subintegerrima (Casp.) Makino,4.0,スイレン科,Nymphaeaceae,,スイレン科
1050.0,,シモツケコウホネ,,Nuphar submersa Shiga et Kadono,4.0,スイレン科,Nymphaeaceae,固有,スイレン科
1051.0,h,ナガレコウホネ,,Nuphar x fluminalis Shiga et Kadono,4.0,スイレン科,Nymphaeaceae,,スイレン科
1052.0,h,ホッカイコウホネ,,Nuphar x hokkaiensis Shiga et Kadono,4.0,スイレン科,Nymphaeaceae,,スイレン科
1053.0,,サイジョウコウホネ,,Nuphar x saijoensis (Shimoda) Padgett et Shimoda,4.0,スイレン科,Nymphaeaceae,,スイレン科
1054.0,,ヒツジグサ,エゾノヒツジグサ，エゾヒツジグサ,Nymphaea tetragona Georgi,4.0,スイレン科,Nymphaeaceae,,スイレン科
643.0,f,ウスベニシキミ,,Illicium anisatum L. f. roseum (Makino) Okuyama,7.0,マツブサ科,Schisandraceae,,シキミ科
644.0,,シキミ,,Illicium anisatum L. var. anisatum,7.0,マツブサ科,Schisandraceae,,シキミ科
645.0,,オキナワシキミ,,Illicium anisatum L. var. masa-ogatae (Makino) Honda,7.0,マツブサ科,Schisandraceae,固有,シキミ科
646.0,,ヤエヤマシキミ,,Illicium tashiroi Maxim.,7.0,マツブサ科,Schisandraceae,,シキミ科
639.0,,サネカズラ,ビナンカズラ,Kadsura japonica (L.) Dunal,7.0,マツブサ科,Schisandraceae,,マツブサ科
640.0,,チョウセンゴミシ,,Schisandra chinensis (Turcz.) Baill.,7.0,マツブサ科,Schisandraceae,,マツブサ科
641.0,,マツブサ,,Schisandra repanda (Siebold et Zucc.) Radlk.,7.0,マツブサ科,Schisandraceae,,マツブサ科
642.0,f,ウラジロマツブサ,,Schisandra repanda (Siebold et Zucc.) Radlk. f. discolor (Nakai) Yonek.,7.0,マツブサ科,Schisandraceae,,マツブサ科
1065.0,,キビヒトリシズカ,チョウセンヒトリシズカ,Chloranthus fortunei (A. Gray) Solms,8.0,センリョウ科,Chloranthaceae,,センリョウ科
1066.0,,ヒトリシズカ,,Chloranthus quadrifolius (A.Gray) H.Ohba et S.Akiyama,8.0,センリョウ科,Chloranthaceae,,センリョウ科
1067.0,,フタリシズカ,,Chloranthus serratus (Thunb.) Roem. et Schult.,8.0,センリョウ科,Chloranthaceae,,センリョウ科
1068.0,,センリョウ,,Sarcandra glabra (Thunb.) Nakai,8.0,センリョウ科,Chloranthaceae,,センリョウ科
1069.0,f,キミノセンリョウ,,Sarcandra glabra (Thunb.) Nakai f. flava (Makino) Okuyama,8.0,センリョウ科,Chloranthaceae,,センリョウ科
1057.0,,ドクダミ,,Houttuynia cordata Thunb.,11.0,ドクダミ科,Saururaceae,,ドクダミ科
1058.0,f,ミドリドクダミ,,Houttuynia cordata Thunb. f. viridis J.Ohara,11.0,ドクダミ科,Saururaceae,,ドクダミ科
1059.0,,ハンゲショウ,カタシログサ,Saururus chinensis (Lour.) Baill.,11.0,ドクダミ科,Saururaceae,,ドクダミ科
1060.0,,シマゴショウ,,Peperomia boninsimensis Makino,12.0,コショウ科,Piperaceae,固有,コショウ科
1061.0,,サダソウ,スナゴショウ，ビロードゴショウ,Peperomia japonica Makino,12.0,コショウ科,Piperaceae,,コショウ科
1062.0,,オキナワスナゴショウ,ケナシサダソウ,Peperomia okinawensis T.Yamaz.,12.0,コショウ科,Piperaceae,固有,コショウ科
1063.0,,フウトウカズラ,オオバフウトウカズラ,Piper kadsura (Choisy) Ohwi,12.0,コショウ科,Piperaceae,,コショウ科
1064.0,,タイヨウフウトウカズラ,,Piper postelsianum Maxim.,12.0,コショウ科,Piperaceae,固有,コショウ科
1070.0,,マルバウマノスズクサ,コウマノスズクサ,Aristolochia contorta Bunge,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1071.0,,ウマノスズクサ,,Aristolochia debilis Siebold et Zucc.,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1072.0,,オオバウマノスズクサ,,Aristolochia kaempferi Willd.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1073.0,,リュウキュウウマノスズクサ,,Aristolochia liukiuensis Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1074.0,,アリマウマノスズクサ,"ミツデウマノスズクサ, ホソバウマノスズクサ",Aristolochia shimadae Hayata,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1075.0,,タンザワウマノスズクサ,,Aristolochia tanzawana (Kigawa) Watan.-Toma et Ohi-Toma,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1076.0,,コウシュンウマノスズクサ,,Aristolochia zollingeriana Miq.,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1077.0,,タイリンアオイ,,Asarum asaroides (C.Morren et Decne.) Makino,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1078.0,,ミヤコアオイ,チョウジャノカマ,Asarum asperum F.Maek. var. asperum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1079.0,,ツチグリカンアオイ,シシクイカンアオイ,Asarum asperum F.Maek. var. geaster (F.Maek. ex Akasawa) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1080.0,,ランヨウアオイ,,Asarum blumei Duch.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1081.0,,オナガサイシン,カツウダケカンアオイ,Asarum caudigerum Hance,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1082.0,,フタバアオイ,カモアオイ,Asarum caulescens Maxim.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1083.0,f,シロガネアオイ,,Asarum caulescens Maxim. f. geroensis J.Ohara,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1084.0,,ミヤビカンアオイ,,Asarum celsum F.Maek. ex Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1085.0,,トサノアオイ,,Asarum costatum (F.Maek.) F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1086.0,,ナンゴクアオイ,,Asarum crassum F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1087.0,,カギガタアオイ,,Asarum curvistigma F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1088.0,,スエヒロアオイ,,Asarum dilatatum (F.Maek.) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1089.0,,クロフネサイシン,,Asarum dimidiatum F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1090.0,,オモロカンアオイ,,Asarum dissitum Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1091.0,,ミチノクサイシン,ミヤマカンアオイ,Asarum fauriei Franch. var. fauriei,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1092.0,,ミヤマアオイ,,Asarum fauriei Franch. var. nakaianum (F.Maek.) Ohwi ex T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1093.0,,フジノカンアオイ,,Asarum fudsinoi T.Itô,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1094.0,,エクボサイシン,エクボカンアオイ,Asarum gelasinum Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1095.0,,グスクカンアオイ,,Asarum gusk Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1096.0,,ハツシマカンアオイ,,Asarum hatsushimae F.Maek. ex Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1097.0,f,モエギオクエゾサイシン,,Asarum heterotropoides F.Schmidt f. viridis (Sugaya) Yamaji et Ter.Nakam.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1098.0,,オクエゾサイシン,,Asarum heterotropoides F.Schmidt var. heterotropoides,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1099.0,,シジキカンアオイ,シシキカンアオイ,Asarum hexalobum F.Maek. var. controversum Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1100.0,,サンヨウアオイ,,Asarum hexalobum F.Maek. var. hexalobum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1101.0,,キンチャクアオイ,,Asarum hexalobum F.Maek. var. perfectum F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1102.0,,アラカワカンアオイ,,Asarum ikegamii (F.Maek. ex Y.Maek.) T.Sugaw. var. fujimakii T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1103.0,,ユキグニカンアオイ,,Asarum ikegamii (F.Maek. ex Y.Maek.) T.Sugaw. var. ikegamii,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1104.0,,ジュロウカンアオイ,,Asarum kinoshitae (F.Maek. ex Kinoshita) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1105.0,,ツクシアオイ,"ツクシカンアオイ, キキョウカンアオイ，キキョウカンラン",Asarum kiusianum F.Maek. var. kiusianum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1106.0,,アケボノアオイ,,Asarum kiusianum F.Maek. var. tubulosum (F.Maek.) F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1107.0,,コウヤカンアオイ,,Asarum kooyanum Makino,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1108.0,,クワイバカンアオイ,クマゲカンアオイ,Asarum kumageanum Masam. var. kumageanum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1109.0,,ムラクモアオイ,,Asarum kumageanum Masam. var. satakeanum (F.Maek.) Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1110.0,,イワタカンアオイ,,Asarum kurosawae Sugim.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1111.0,,タニムラアオイ,,Asarum leucosepalum Hatus. ex Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1112.0,,オオバカンアオイ,,Asarum lutchuense (Honda) Koidz.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1158.0,,コトウカンアオイ,,Asarum majale T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1113.0,,イズモサイシン,,Asarum maruyamae Yamaji et Ter.Nakam.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1114.0,,コシノカンアオイ,,Asarum megacalyx (F.Maek.) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1115.0,,ミクニサイシン,,Asarum mikuniense Yamaji et Ter.Nakam.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1116.0,,オナガカンアオイ,,Asarum minamitanianum Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1117.0,,アソサイシン,,Asarum misandrum B.U.Oh et J.G.Kim,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1118.0,,フクエジマカンアオイ,,Asarum mitoanum T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1119.0,,モノドラカンアオイ,,Asarum monodoriflorum Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1120.0,,アマギカンアオイ,,Asarum muramatsui Makino var. muramatsui,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1121.0,,シモダカンアオイ,,"Asarum muramatsui Makino var. shimodanum (F.Maek.), comb.nud.",15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1122.0,,ナゼカンアオイ,,Asarum nazeanum T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1123.0,,ナンカイアオイ,,Asarum nipponicum F.Maek. var. nankaiense (F.Maek.) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1124.0,h,サヌキカンアオイ,,Asarum nipponicum F.Maek. var. nankaiense (F.Maek.) T.Sugaw. x Asarum asperum F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1125.0,,カンアオイ,"カントウカンアオイ, カントウカンアオイ",Asarum nipponicum F.Maek. var. nipponicum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1126.0,,ノマダケカンアオイ,,Asarum nomadakense Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1127.0,,ヒナカンアオイ,,Asarum okinawense Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1128.0,,トリガミネカンアオイ,,Asarum pellucidum Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1129.0,,モモイロカンアオイ,,"Asarum rigescens F. Maek. var. albescens (F.Maek. ex Akasawa) Mot.Ito, Nagamasu et Yahara, comb. nov.",15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1130.0,,スズカカンアオイ,,Asarum rigescens F.Maek. var. brachypodion T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1131.0,,アツミカンアオイ,,Asarum rigescens F.Maek. var. rigescens,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1132.0,,サカワサイシン,,Asarum sakawanum Makino var. sakawanum,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1133.0,,ホシザキカンアオイ,,Asarum sakawanum Makino var. stellatum (F.Maek. ex Akasawa) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1134.0,,サツマアオイ,,Asarum satsumense F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1135.0,,イセノカンアオイ,,Asarum savatieri Franch. subsp. pseudosavatieri (F.Maek.) T.Sugaw. var. iseanum T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1136.0,,ズソウカンアオイ,,Asarum savatieri Franch. subsp. pseudosavatieri (F.Maek.) T.Sugaw. var. pseudosavatieri (F.Maek.) T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1137.0,,オトメアオイ,,Asarum savatieri Franch. subsp. savatieri,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1138.0,,センカクカンアオイ,センカクアオイ,Asarum senkakuinsulare Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1139.0,,ウスバサイシン,サイシン，カワリウスバサイシン,Asarum sieboldii Miq.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1140.0,,トクノシマカンアオイ,,Asarum simile Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1141.0,,マルミカンアオイ,マルミノカンアオイ,Asarum subglobosum F.Maek. ex Hatus. et Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1142.0,,アサトカンアオイ,,Asarum tabatanum T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1143.0,,キナンカンアオイ,,"Asarum takaoi F.Maek. var. austrokiiensis (Kinoshita) Yahara, comb. nov.",15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1144.0,,ゼニバサイシン,,Asarum takaoi F.Maek. var. hisauchii (F.Maek.) F.Maek.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1145.0,,ヒメカンアオイ,,Asarum takaoi F.Maek. var. takaoi,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1146.0,,タマノカンアオイ,,Asarum tamaense Makino,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1147.0,,トウゴクサイシン,,Asarum tohokuense Yamaji et Ter.Nakam.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1148.0,,トカラカンアオイ,,Asarum tokarense Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1149.0,,サンコカンアオイ,,Asarum trigynum (F.Maek.) Araki,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1150.0,,カケロマカンアオイ,,Asarum trinacriforme Yamahata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1151.0,,ウンゼンカンアオイ,ウンゼンアオイ,Asarum unzen (F.Maek.) Kitam. et Murata,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1152.0,f,モエギウンゼンカンアオイ,,Asarum unzen (F.Maek.) Kitam. et Murata f. luteoviride Yonek. et H.Ohashi,15.0,ウマノスズクサ科,Aristolochiaceae,,ウマノスズクサ科
1153.0,,ヤエヤマカンアオイ,,Asarum yaeyamense Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1154.0,,オニカンアオイ,ヤクシマアオイ,Asarum yakusimense Masam.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1155.0,,ヒゴカンアオイ,,Asarum yamashiroi Hatus.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1156.0,,クロヒメカンアオイ,クビキカンアオイ,Asarum yoshikawae T.Sugaw.,15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
1157.0,,オキノシマカンアオイ,,"Heterotropa sugimotoi Asakawa et Shinmyo, nom. inval.",15.0,ウマノスズクサ科,Aristolochiaceae,固有,ウマノスズクサ科
629.0,,オガタマノキ,オガタマ，トキワコブシ,Magnolia compressa Maxim.,17.0,モクレン科,Magnoliaceae,固有,モクレン科
630.0,,タイワンオガタマノキ,タイワンオガタマ,Magnolia formosana (Kaneh.) Yonek.,17.0,モクレン科,Magnoliaceae,,モクレン科
631.0,,キタコブシ,エゾコブシ,Magnolia kobus DC. var. borealis Sarg.,17.0,モクレン科,Magnoliaceae,固有,モクレン科
632.0,,コブシ,,Magnolia kobus DC. var. kobus,17.0,モクレン科,Magnoliaceae,,モクレン科
633.0,,ホオノキ,,Magnolia obovata Thunb.,17.0,モクレン科,Magnoliaceae,,モクレン科
634.0,,コブシモドキ,ハイコブシ,Magnolia pseudokobus C.Abe et Akasawa,17.0,モクレン科,Magnoliaceae,固有,モクレン科
635.0,,タムシバ,,Magnolia salicifolia (Siebld et Zucc.) Maxim.,17.0,モクレン科,Magnoliaceae,固有,モクレン科
636.0,,オオヤマレンゲ,,Magnolia sieboldii K.Koch subsp. japonica K.Ueda,17.0,モクレン科,Magnoliaceae,,モクレン科
637.0,,シデコブシ,ヒメコブシ,Magnolia stellata (Siebold et Zucc.) Maxim.,17.0,モクレン科,Magnoliaceae,固有,モクレン科
638.0,,クロボウモドキ,,Monoon liukiuense (Hatus.) B.Xue et R.M.K.Saunders,21.0,バンレイシ科,Annonaceae,,バンレイシ科
694.0,,ハスノハギリ,,Hernandia nymphaeifolia (C.Presl) Kubitzki,26.0,ハスノハギリ科,Hernandiaceae,,ハスノハギリ科
695.0,,テングノハナ,,Illigera luzonensis (C.Presl) Merr.,26.0,ハスノハギリ科,Hernandiaceae,,ハスノハギリ科
647.0,,バリバリノキ,アオカゴノキ,Actinodaphne acuminata (Blume) Meisn.,28.0,クスノキ科,Lauraceae,,クスノキ科
648.0,,アカハダクスノキ,,Beilschmiedia erythrophloia Hayata,28.0,クスノキ科,Lauraceae,,クスノキ科
649.0,,ケスナヅル,,Cassytha filiformis L. var. duripraticola Hatus.,28.0,クスノキ科,Lauraceae,,クスノキ科
650.0,,スナヅル,シマネナシカズラ,Cassytha filiformis L. var. filiformis,28.0,クスノキ科,Lauraceae,,クスノキ科
651.0,,イトスナヅル,,Cassytha pergracilis (Hatus.) Hatus.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
652.0,,マルバヤブニッケイ,コバノヤブニッケイ,Cinnamomum brevifolium Miq.,28.0,クスノキ科,Lauraceae,,クスノキ科
653.0,,クスノキ,クス，ナンジャモンジャ,Cinnamomum camphora (L.) J.Presl,28.0,クスノキ科,Lauraceae,,クスノキ科
654.0,,マルバニッケイ,コウチニッケイ,Cinnamomum daphnoides Siebold et Zucc.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
655.0,,シバニッケイ,ヒメニッケイ,Cinnamomum doederleinii Engl. var. doederleinii,28.0,クスノキ科,Lauraceae,固有,クスノキ科
656.0,,ケシバニッケイ,,Cinnamomum doederleinii Engl. var. pseudodaphnoides Hatus.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
657.0,,ニッケイ,,Cinnamomum sieboldii Meisn.,28.0,クスノキ科,Lauraceae,,クスノキ科
658.0,h,ヒロハヤブニッケイ,,Cinnamomum x durifruticeticola Hatus.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
659.0,h,シバヤブニッケイ,,Cinnamomum x takushii Hatus.,28.0,クスノキ科,Lauraceae,,クスノキ科
660.0,,ヤブニッケイ,ウスバヤブニッケイ，ナンジャモドキ,Cinnamomum yabunikkei H.Ohba,28.0,クスノキ科,Lauraceae,,クスノキ科
661.0,h,ウスゲヤブニッケイ,,Cinnamomum yabunikkei H.Ohba f. pilosum (Hatus.) Yonek.,28.0,クスノキ科,Lauraceae,,クスノキ科
662.0,,シナクスモドキ,カラクスモドキ，マルバダモ,Cryptocarya chinensis (Hance) Hemsl.,28.0,クスノキ科,Lauraceae,,クスノキ科
663.0,,オキナワコウバシ,,Lindera communis Hemsl. var. okinawensis Hatus.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
664.0,,カナクギノキ,,Lindera erythrocarpa Makino,28.0,クスノキ科,Lauraceae,,クスノキ科
665.0,,ヤマコウバシ,カワカミコウバシ,Lindera glauca (Siebold et Zucc.) Blume,28.0,クスノキ科,Lauraceae,,クスノキ科
666.0,,ヒメクロモジ,,Lindera lancea (Momiy.) H.Koyama,28.0,クスノキ科,Lauraceae,固有,クスノキ科
667.0,,ダンコウバイ,,Lindera obtusiloba Blume,28.0,クスノキ科,Lauraceae,,クスノキ科
668.0,f,マルバダンコウバイ,,Lindera obtusiloba Blume f. ovata (Nakai) T.B.Lee,28.0,クスノキ科,Lauraceae,,クスノキ科
669.0,,アブラチャン,,Lindera praecox (Siebold et Zucc.) Blume var. praecox,28.0,クスノキ科,Lauraceae,,クスノキ科
670.0,,ケアブラチャン,,Lindera praecox (Siebold et Zucc.) Blume var. pubescens (Honda) Kitam.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
671.0,,ウスゲクロモジ,ミヤマクロモジ,Lindera sericea (Siebold et Zucc.) Blume var. glabrata Blume,28.0,クスノキ科,Lauraceae,固有,クスノキ科
672.0,,ケクロモジ,,Lindera sericea (Siebold et Zucc.) Blume var. sericea,28.0,クスノキ科,Lauraceae,,クスノキ科
673.0,,シロモジ,,Lindera triloba (Siebold et Zucc.) Blume,28.0,クスノキ科,Lauraceae,固有,クスノキ科
674.0,f,マルバシロモジ,,"Lindera triloba (Siebold et Zucc.) Blume f. integra (Sakata), comb.nud.",28.0,クスノキ科,Lauraceae,,クスノキ科
675.0,,オオバクロモジ,,Lindera umbellata Thunb. var. membranacea (Maxim.) Momiy. ex H.Hara et M.Mizush.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
676.0,f,キミノオオバクロモジ,,Lindera umbellata Thunb. var. membranacea (Maxim.) Momiy. ex H.Hara et M.Mizush. f. aurantiaca (Murai) Okuyama,28.0,クスノキ科,Lauraceae,,クスノキ科
677.0,,クロモジ,,Lindera umbellata Thunb. var. umbellata,28.0,クスノキ科,Lauraceae,固有,クスノキ科
678.0,h,アブラシロモジ,,"Lindera x paratriloba Okuhara, nom.nud.",28.0,クスノキ科,Lauraceae,,クスノキ科
679.0,,カゴノキ,,Litsea coreana H.Lév.,28.0,クスノキ科,Lauraceae,,クスノキ科
680.0,,アオモジ,タイワンクロモジ,Litsea cubeba (Lour.) Pers.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
681.0,,ハマビワ,,Litsea japonica (Thunb.) Juss.,28.0,クスノキ科,Lauraceae,,クスノキ科
682.0,,オガサワラアオグス,テリハコブガシ，ムニンイヌグス,Machilus boninensis Koidz.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
683.0,,ホソバタブ,アオガシ,Machilus japonica Siebold et Zucc.,28.0,クスノキ科,Lauraceae,,クスノキ科
684.0,,コブガシ,,Machilus kobu Maxim.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
685.0,,テリハコブガシ,タブガシ,Machilus pseudokobu Koidz.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
686.0,,タブノキ,イヌグス,Machilus thunbergii Siebold et Zucc.,28.0,クスノキ科,Lauraceae,,クスノキ科
687.0,,イヌガシ,マツラニッケイ，ニイタカシロダモ,Neolitsea aciculata (Blume) Koidz.,28.0,クスノキ科,Lauraceae,,クスノキ科
688.0,,オガサワラシロダモ,ムニンシロダモ,Neolitsea boninensis Koidz.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
689.0,,ナガバシロダモ,ハハジマシロダモ,Neolitsea gilva Koidz.,28.0,クスノキ科,Lauraceae,固有,クスノキ科
690.0,f,キミノシロダモ,,Neolitsea sericea (Blume) Koidz. f. xanthocarpa (Makino) Okuyama,28.0,クスノキ科,Lauraceae,,クスノキ科
